time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
477400,2021-09-06 02:55:55,47.5733488005537,-122.627412216438,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.334983492,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,37.8, 0, -1.7,0,0,1024,1024,1024,364,230.8,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
477500,2021-09-06 02:55:55,47.5733488059681,-122.627412247828,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.341217088,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,32.6, -0.2, -1.6,0,0,1024,1024,1024,364,225.1,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
477600,2021-09-06 02:55:55,47.5733487573076,-122.627412320107,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.337608164,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,27.1, -0.5, -1.6,0,0,1024,1024,1024,364,219.2,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
477700,2021-09-06 02:55:55,47.573348749563,-122.627412356678,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.340889004,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,21.4, -0.7, -1.6,0,0,1024,1024,1024,364,213.2,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
477800,2021-09-06 02:55:55,47.5733488263232,-122.627412359218,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.3635268,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,15.4, -0.8, -1.6,0,0,1024,1024,1024,364,207.2,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
477900,2021-09-06 02:55:55,47.5733488285164,-122.627412396043,126.968508,141.1089284,3.570091321592,144.67901972159,83.66142,0,304.369760396,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,9.5, -0.8, -1.4,0,0,1024,1024,1024,364,201.3,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
478000,2021-09-06 02:55:56,47.5733487514135,-122.627412506062,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.3635268,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,3.6, -0.8, -1.1,0,0,1024,1024,1024,364,195.2,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
478100,2021-09-06 02:55:56,47.5733487470272,-122.627412550709,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.368776144,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,357.8, -0.8, -1.1,0,0,1024,1024,1024,364,189.3,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
478200,2021-09-06 02:55:56,47.5733488664167,-122.627412761501,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.434721028,24,5,11.612,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,351.9, -1, -0.9,0,0,1024,1024,1024,364,183.2,-9.1,65,3.878,3.867,3.855,0,0,0,7.491,101.66,144.67901972159,126.968508,6,P-GPS,
478300,2021-09-06 02:55:56,47.5733488718996,-122.627412821641,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.445219716,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,345.9, -1, -0.7,0,0,1024,1024,1024,364,177.2,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478400,2021-09-06 02:55:56,47.5733488378373,-122.6274129855,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.459655412,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,340, -0.9, -0.4,0,0,1024,1024,1024,428,171.1,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478500,2021-09-06 02:55:56,47.5733488396192,-122.627413066211,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.472122604,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,334.3, -0.9, 0,0,0,1024,1024,1024,663,165.4,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478600,2021-09-06 02:55:56,47.5733486790395,-122.62741321788,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.447844388,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,329.7, -0.9, 0.3,0,0,1024,1024,1024,1024,161,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478700,2021-09-06 02:55:56,47.5733486679367,-122.62741330372,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.457358824,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,326.4, -0.8, 0.4,0,0,1024,1024,1024,1024,158.8,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478800,2021-09-06 02:55:56,47.573348721806,-122.627413419224,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.490167224,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,324.4, -0.9, 0.6,0,0,1024,1024,1024,1024,157.9,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
478900,2021-09-06 02:55:56,47.5733487213262,-122.627413500697,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.501978248,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.5, -0.8, 0.6,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
479000,2021-09-06 02:55:57,47.5733486386034,-122.627413613103,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.4947604,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.2, -0.8, 0.7,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
479100,2021-09-06 02:55:57,47.5733486435379,-122.627413686804,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.506899508,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.3, -0.8, 0.7,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
479200,2021-09-06 02:55:57,47.5733485686967,-122.62741370707,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.48819872,24,5,11.598,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.3, -0.7, 0.8,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.867,3.855,0,0,0,7.553,101.66,144.67901972159,126.968508,6,P-GPS,
479300,2021-09-06 02:55:57,47.5733485777435,-122.627413757051,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.498369324,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.4, -0.8, 0.6,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479400,2021-09-06 02:55:57,47.5733486390146,-122.627413841927,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.528553052,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.3, -0.9, 0.5,0,0,1024,1024,1024,1024,157.7,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479500,2021-09-06 02:55:57,47.5733486567654,-122.627413891044,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.541020244,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.2, -0.9, 0.5,0,0,1024,1024,1024,993,157.7,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479600,2021-09-06 02:55:57,47.5733485047527,-122.627413731045,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.473106856,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323.2, -1.1, 0.5,0,0,1024,1024,1024,793,157.7,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479700,2021-09-06 02:55:57,47.5733485146219,-122.627413764365,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.480980872,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,323, -1.1, 0.4,0,0,1024,1024,1024,662,157.6,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479800,2021-09-06 02:55:57,47.5733485250394,-122.627413688683,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.472778772,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,322.5, -1.1, 0.4,0,0,1024,1024,1024,627,156.8,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
479900,2021-09-06 02:55:57,47.5733485427216,-122.627413714435,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.48163704,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,321.5, -1.1, 0.3,0,0,1024,1024,1024,608,155.4,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480000,2021-09-06 02:55:58,47.5733487065225,-122.62741350989,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.499025492,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,320, -1.2, 0.2,0,0,1024,1024,1024,593,153.4,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480100,2021-09-06 02:55:58,47.5733487400365,-122.627413525586,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.5111646,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,318, -1.2, 0,0,0,1024,1024,1024,591,151.2,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480200,2021-09-06 02:55:58,47.5733487054259,-122.627413365841,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.477371948,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,315.7, -1.1, 0.2,0,0,1024,1024,1024,591,148.8,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480300,2021-09-06 02:55:58,47.5733487319493,-122.627413383821,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.487870636,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,313.3, -1.1, 0.2,0,0,1024,1024,1024,589,146.4,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480400,2021-09-06 02:55:58,47.573348695077,-122.627413242413,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.456046488,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,310.9, -1.1, 0.4,0,0,1024,1024,1024,597,143.8,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480500,2021-09-06 02:55:58,47.5733487174197,-122.627413257143,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.464904756,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,308.4, -1, 0.5,0,0,1024,1024,1024,636,141.3,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480600,2021-09-06 02:55:58,47.5733488572329,-122.62741309176,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.480980872,23,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,306.1, -1, 0.4,0,0,1024,1024,1024,783,139,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480700,2021-09-06 02:55:58,47.5733488881426,-122.627413098668,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.491151476,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,304, -1, 0.5,0,0,1024,1024,1024,885,137,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480800,2021-09-06 02:55:58,47.5733488595631,-122.627413077639,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.479668536,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,302.5, -1.1, 0.7,0,0,1024,1024,1024,979,135.9,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
480900,2021-09-06 02:55:58,47.5733488838248,-122.627413090998,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.488854888,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,301.5, -1, 0.7,0,0,1024,1024,1024,977,135.4,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
481000,2021-09-06 02:55:59,47.5733488636068,-122.62741290804,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.455718404,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,301, -1.1, 0.7,0,0,1024,1024,1024,977,135.2,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
481100,2021-09-06 02:55:59,47.573348884099,-122.62741290997,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.461952,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,300.8, -1, 0.9,0,0,1024,1024,1024,752,135.1,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
481200,2021-09-06 02:55:59,47.5733490311085,-122.627413063163,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.5275688,24,5,11.605,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,300.4, -0.9, 1,0,0,1024,1024,1024,1024,134.7,-9.1,65,3.879,3.869,3.856,0,0,0,7.367,101.84,144.67901972159,126.968508,6,P-GPS,
481300,2021-09-06 02:55:59,47.5733490698998,-122.627413077385,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.541020244,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,300.4, -0.8, 1,0,0,1024,1024,1024,1024,134.3,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481400,2021-09-06 02:55:59,47.5733490337814,-122.627413045995,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.525600296,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,300.1, -0.9, 1,0,0,1024,1024,1024,1024,134.2,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481500,2021-09-06 02:55:59,47.573349072093,-122.627413053055,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.538067488,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.9, -0.9, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481600,2021-09-06 02:55:59,47.5733490357004,-122.627412865018,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.499353576,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481700,2021-09-06 02:55:59,47.5733490714076,-122.627412852726,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.508211844,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481800,2021-09-06 02:55:59,47.5733490267908,-122.627413013741,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.519038616,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
481900,2021-09-06 02:55:59,47.5733490594138,-122.627413015316,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.528553052,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
482000,2021-09-06 02:56:00,47.5733491710588,-122.6274130047,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.559721032,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
482100,2021-09-06 02:56:00,47.5733492196508,-122.627413002516,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.57350056,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -1, 0.7,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
482200,2021-09-06 02:56:00,47.5733491603673,-122.627412999976,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.555784024,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.7, -1, 0.5,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.868,3.856,0,0,0,7.316,101.84,144.67901972159,126.968508,6,P-GPS,
482300,2021-09-06 02:56:00,47.5733491977879,-122.627413005513,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.567595048,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.6, -0.8, 0.6,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482400,2021-09-06 02:56:00,47.5733491262364,-122.627413019074,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.548566176,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.6, -0.9, 0.6,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482500,2021-09-06 02:56:00,47.5733491442613,-122.627413034566,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.556112108,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.7, -0.9, 0.7,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482600,2021-09-06 02:56:00,47.5733492213642,-122.627413052903,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.581374576,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.6, -0.7, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482700,2021-09-06 02:56:00,47.5733492442552,-122.627413067785,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.590232844,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.7, -0.7, 1.2,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482800,2021-09-06 02:56:00,47.5733493303363,-122.6274130527,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.613198724,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
482900,2021-09-06 02:56:00,47.5733493600124,-122.627413062249,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.623369328,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -1, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
483000,2021-09-06 02:56:01,47.5733493046353,-122.627413189384,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.625994,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -1, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
483100,2021-09-06 02:56:01,47.5733493284858,-122.627413215645,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.636820772,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 0.9,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
483200,2021-09-06 02:56:01,47.573349282978,-122.6274131872,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.619104236,24,5,11.602,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.9, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.879,3.869,3.857,0,0,0,7.339,101.84,144.67901972159,126.968508,6,P-GPS,
483300,2021-09-06 02:56:01,47.5733493017568,-122.62741321341,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.628618672,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.8, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483400,2021-09-06 02:56:01,47.5733494240249,-122.627413189384,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.660770904,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.8, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483500,2021-09-06 02:56:01,47.5733494520561,-122.627413212495,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.672253844,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.9, -0.9, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483600,2021-09-06 02:56:01,47.5733493988037,-122.627413180038,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.651912636,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.8, 1,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483700,2021-09-06 02:56:01,47.573349421352,-122.627413202032,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.661755156,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.8, -0.8, 0.8,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483800,2021-09-06 02:56:01,47.5733493766666,-122.627413327339,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.667332584,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.7, -0.8, 0.6,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
483900,2021-09-06 02:56:01,47.5733493900311,-122.627413362133,126.968508,141.07612,3.602899721592,144.67901972159,83.66142,0,304.676518936,24,5,11.601,408.78663972159,391.076128,33.4646224,687.21458892,0,0,0,299.7, -0.8, 0.8,0,0,1024,1024,1024,1024,134.1,-9.1,65,3.878,3.866,3.855,0,0,0,7.271,101.84,144.67901972159,126.968508,6,P-GPS,
